"",ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_31,ID_32,ID_33,ID_34,ID_35,ID_36,ID_37,ID_38,ID_39,ID_40,ID_41,ID_42,ID_43,ID_44,ID_45,ID_46,ID_47,ID_48,ID_49,ID_50,ID_51,ID_52,ID_53,ID_54,ID_55,ID_56,ID_57,ID_58,ID_59,ID_60,ID_61,ID_62,ID_63,ID_64,ID_65,ID_66,ID_67,ID_68,ID_69,ID_70,ID_71,ID_72,ID_73,ID_74,ID_75,ID_76,ID_77,ID_78,ID_79,ID_80
chik8,5.47003202962782,1.43523093033475,4.42060057602705,5.82351864377146,3.40709868681925,3.92220576085899,4.07309772123109,7.62289131723323,2.43810725592086,4.67654631746068,1.67225467079661,2.24591483368739,4.44501708229135,5.52020974053058,7.37915240605132,3.56809790454937,5.83969817533095,6.26644963192359,6.5187044167543,2.54187577919313,4.34177479479298,4.65025494183666,5.9759651551007,7.90018644024422,3.73492814425475,6.91768296669263,2.2375482303813,1.60242699763713,5.10012023909146,3.33569828387135,4.25054910705352,5.2114232244626,4.38012395560488,4.29389860639715,2.4690624596071,4.94073419371184,5.60616926158884,4.37404162833175,4.54361152012516,3.67536443083703,4.89310281221751,4.49968753606451,3.7856666134029,5.34082086241042,4.02393905673823,4.69958365235907,3.88000243476268,3.81839076121399,4.39905027200352,4.69727097740733,5.19132233450849,2.52530397393038,4.84241646922588,4.85442881467161,4.45171675446882,2.69856100728511,6.07844672432187,3.95841648130152,3.62358549317724,3.36840069325623,3.47466715485736,5.56639288175703,2.46588886487898,3.24177435154817,5.6171808853857,2.6337103090605,3.41622671734242,5.83900733765707,2.69778281719307,3.22179913573172,4.72192236235666,5.1881165895524,2.14195072286151,1.56415105405604,2.96149014496143,4.89316821475711,1.71752144202147,5.55961562174709,5.11112034994327,4.37871818165833
hxrv4,16.4284091041224,21.7008068090352,16.6964876185229,18.9287108550601,18.1174907769907,16.0031365001485,18.0888203131215,18.6218791605714,20.3377957373097,14.739245189722,18.0601921831002,15.0291465967432,17.8637821901129,16.4660497474251,18.3077069854448,17.2189014614585,17.7274438626663,17.080592744631,17.9532331538956,20.6039473193418,18.0364025927026,16.204824860442,19.9573727110102,18.6618039835002,21.7618463161095,16.777891627721,16.3653151535474,16.6019594801832,18.9618493936198,17.4107155658464,15.216131066512,16.9272624728245,18.7502609288965,21.2529496963198,19.3353109304486,17.0685899666365,17.1963938463408,18.614912422736,19.0001889831562,18.3086127147548,19.0030305878797,18.7304060124585,18.5317265685319,17.9307142567234,17.772181501708,18.4871433926816,17.4533040597207,19.0561503381001,19.2830946882479,17.9877335993435,19.396591489607,18.264566764807,17.2731595851482,18.533576712903,17.8875438107534,18.8480837094418,16.1038875589075,19.8604617919615,17.9053178951843,20.3076853648879,18.4075484014601,18.4203646862076,17.9569051334716,16.5266135288503,19.8791632955829,15.486902922125,18.8085542925956,17.0345323968831,19.3733448209755,19.6045779955833,17.5110389626245,13.8831590987223,18.2315535310901,19.1762028745025,17.524037256388,18.4774908654603,18.1083399729818,18.3521312364056,18.5063891534275,17.7071778698232
wimu10,11.4097715587055,9.63702061199414,11.2996792410582,12.665692746342,9.42772839315571,10.5918832489951,10.7542722104681,13.126691543418,13.8301991257969,12.5829414701109,11.3038104219752,12.5169051577465,11.6956604538491,11.8447396470592,11.3932526656114,12.4158295224296,12.7238753757183,10.2174719564686,11.2449539528263,12.7329380456998,14.3752444432185,14.009220538829,14.0364203717943,13.4057876336396,10.1724824753975,12.3393048141111,11.6452085822961,10.7941618031691,13.6019274183532,11.8415261542658,11.957493513072,11.7938228086749,14.3967862756432,12.7836067416571,13.1163712044694,13.1034252672283,13.3053282984969,13.0844824088313,12.8115147492696,11.7389481976768,12.2589806273325,10.7150364568538,13.692867681143,11.5160368763239,11.3359126059846,13.8628299875562,10.28073819077,15.0548479799885,12.8822463867516,10.939030032875,12.3955747005125,12.7199486197985,13.7574843161175,12.7247062227763,12.9694193084563,11.064105847832,12.6752952472487,10.4035512984203,10.3685465978135,13.8948443055082,13.0225174467221,11.55283884286,11.6666999629855,12.5787544162933,11.795715402813,12.4223104977453,12.3406630666661,15.7447145020162,10.7278962236331,11.835100398298,15.1852605998758,13.7931007666608,9.82927313286441,12.463921229984,13.3068314760056,15.671368684123,10.8216198232733,12.8972227515536,11.7620104265189,13.1001007998564
hmgf10,10.9373484176304,6.14508448621484,5.16802801461845,10.3881719965981,5.24679673328264,8.00687314826778,6.75944005619795,6.58017646949577,5.55544291895306,8.19790443272954,8.01321772886736,8.66187981403171,3.56130269410529,7.86252740910358,8.15138165720867,5.55741647125516,7.57561159685992,7.92452003226276,6.53921231681718,10.5770215962198,7.5149191313327,6.77334565445362,7.73784264007688,6.21097210105581,5.30978100015948,8.78242050949243,8.93452356314349,7.5397287365005,3.92175664215697,8.63859522637402,5.66382589828861,8.52576993484099,7.3898914663838,4.39320226698041,6.78070082713521,7.82459542794363,6.65019070865662,7.88307854982483,6.91102191585561,7.11391994026713,5.02884535036924,7.66770315063922,7.70002382530487,7.84497257937879,8.21730282527245,4.97445423118903,3.49673857112671,3.6940641837596,5.34207156050666,6.97492648976567,7.35226203547772,7.02670898570075,6.39935762103121,4.59945109819234,5.78176650353793,6.87003190690473,7.72233155937673,7.03806681894145,7.45227811589347,6.20406901002158,11.3551419577746,6.21253180512836,8.27561175208615,7.75620751890468,4.26619814340951,5.75844716967937,7.69161220532009,5.73186811658773,8.25137276202344,6.88581633244826,5.19824999875796,6.35073621450072,6.83492947452032,8.47447595278131,8.65952050529689,6.87851644143117,5.28132835747072,7.57631564062882,7.91194369785601,5.67677806595684
pqoz10,19.3845205781035,17.2910432914463,20.0411149089754,18.4899588961443,22.8171882296836,18.565407804351,21.0121730148774,19.9963024491291,19.1397685628245,18.5185694691821,23.1201673443126,20.4702756384102,15.8660350890703,21.7271126787338,20.7311361082187,21.4818218004824,20.2191945530959,20.533189758383,19.629285556043,20.7932935438705,20.7910988144578,18.8611835704006,20.1225346312577,21.081804789852,20.0441536213874,20.1740868015792,20.4981729279369,19.3602172513382,19.9731618735512,17.6192509102551,18.9732460765003,23.7890874675771,19.4867301970056,20.3553406140244,18.0010186394249,20.9612222625047,20.2459069918416,21.1670488263841,18.2571061273651,20.2377037803818,17.272580734582,18.7422183180986,19.8388074598673,18.3767895445492,20.9857262366783,21.2428381177828,20.7651845356421,23.7564827151334,21.7450383711505,20.3922307530542,19.2233570641098,18.6607334158118,19.3180569943371,21.2076192833385,18.5241579918254,17.9497863100067,23.622338664362,22.6158201863537,18.5330610585559,20.6919958121278,23.7594066843124,22.9731850912024,22.7645245034543,19.4813455749203,22.8654270626848,18.3484224164368,20.4107393622327,22.1629174161423,17.6847592422577,19.4166043458451,19.6557424550805,18.0353234999455,23.9241096739129,22.1939434198946,19.4285051586171,21.6200381117249,17.5154692067642,17.9350945585784,20.8453195859566,16.8936014071703
igeo1,2.44184304611556,1.37412469564616,3.11520491883623,2.43322141527738,2.17747477641849,1.31757290018611,2.4715467360365,1.39440514392288,0.669792531881469,3.8689038264178,1.54949121675477,2.89399989333381,2.31708398338407,1.70001467656088,2.74581974369148,2.83802895739028,2.27889928866417,1.3264187917175,3.72572715765324,2.31937659076226,2.73796354919449,0.886084967895678,2.56590202210787,1.65126657319798,4.81649150861937,3.08511494254844,2.69691994967661,2.76885154835421,1.62180609031147,0.823951308210287,1.63310799216006,1.69003774242042,0.546950971682579,1.22919984743037,2.82750699527814,3.56165615278115,1.851836135858,1.73256479582485,0.849128461227746,2.99992168900332,3.10619986986899,1.12463463538883,3.5479533198353,2.96017980866969,4.26226633379785,2.44788541064751,1.86029258079238,2.96428460849651,1.81736824883512,1.53755073701487,2.35288545567497,2.084100476444,1.05844806711216,0.777089951176536,2.42499823122048,1.38505188403167,2.66775251134031,0.701684608034234,2.33581224536308,1.91875320706674,1.85537030682617,1.15710111489911,2.75750240907943,1.1265296171568,-0.707608005093438,3.06396181428671,1.40040193941475,3.04561995291683,1.56923388525568,1.95434057338778,0.976634644795339,3.5739460294973,0.641810481873474,1.59921556687279,2.35086787837032,4.5253780048321,1.18239823291831,1.34670447646028,3.22540915580743,2.19150560516449
gyst9,10.368747542246,10.1615014201663,10.6912150492256,10.6810816553523,11.0170696429788,12.5159035244222,12.3761580983168,11.640440776443,11.5956796943983,9.31860886513321,10.5423720368407,10.3400988612234,10.8549950906086,10.2478611094189,11.067045577037,11.6856829122717,11.4888381750203,10.0589748705851,15.2308269177095,13.1496558850437,7.93066353424184,9.49911404105037,10.982061316849,12.9458800243032,12.0125495840709,10.9462768929761,10.6605568215328,11.2106202461162,9.99146018142354,12.1665502063705,11.4258001083751,12.6775700114467,12.0920573500519,10.7957718367338,10.6884077239132,9.95819299377698,11.9316236125115,13.4535418328957,10.9002159860504,9.71283018041657,8.79197526468433,9.70347121606372,9.34889813034478,14.6719560755193,12.3054536534933,11.0324923331382,11.1263733719463,10.7318742916321,11.2173609361805,12.4093646788578,11.0885010127164,11.6976447508287,12.112234468685,12.6590764321362,11.6061953520011,8.69289412793727,11.6331161356166,12.77785943003,11.4974620120554,9.65461493217096,11.0275673509451,12.461926604222,9.8158090575443,11.3586719348756,9.23308500639409,11.6772611051636,12.0176496277133,10.6474624385441,12.5698712440978,13.9300234019829,13.3010508256534,12.7525879722578,10.0054997172452,10.1713371778015,12.3302267333656,9.07154689811266,12.450897941589,10.7525177361058,10.1289646216883,12.4594814770795
lvaq8,16.2881917203822,15.6588026345405,16.5098026599262,19.1602788885944,17.7315559793986,15.621009612021,16.3075712871996,16.929801173185,16.3306618007657,17.142869374609,15.3002644653305,18.4685755582159,18.3359052425049,14.7567865482343,17.1096609432503,18.3593858475014,17.4744908931071,15.1570806523861,15.4527091794806,15.9352924678908,18.5663055436193,16.6394675379521,18.0080966651352,15.6923442456298,14.811442368672,17.1233585810474,19.7551307759708,16.8300021465234,15.8032653808282,16.1855986457054,17.8395097270585,16.1304893937015,17.6056638117688,16.2203285822611,16.9991105515475,15.7104560068972,16.3442597387705,14.850340835507,14.8598279936621,18.239777610051,17.7921510709718,16.7751628519298,15.9310344400178,17.2132935359015,16.9119632582899,17.514989403921,16.0283129378892,15.3563014362772,16.265524467919,15.4874633300568,18.140031135865,17.8012345275048,17.853616732808,17.8463172951692,18.0606821947568,18.6553020729426,17.0179207522927,13.9926086799372,15.5118178489286,15.6141322424794,16.9768799237723,15.684174146142,17.9027791625723,15.628597269036,16.4798157695566,16.7724263691564,17.8045915413445,17.0852349669975,16.0083890250188,16.2166940640815,16.821824152545,14.5791523122635,16.3479202717319,16.678035244392,19.0638409721305,15.6923832660381,14.6420687359298,16.4987304909665,16.9800490697204,14.2025444599897
fjyn1,3.96419672695965,4.08814789373001,2.68255082234362,5.4371867412836,3.52784522165693,6.03585002757093,4.14471379349941,4.43275315988794,6.02722091741474,5.32421013142131,5.00166398630001,4.2268302554201,6.98421377074444,4.21231425292292,5.00256675208692,5.14362109326148,4.55585040636893,6.01912259275011,5.25184865582142,4.71527787958259,4.71008982332023,3.94173247509148,4.87325557303932,4.65861249567089,6.2628730345158,6.75919003863626,3.4061423056329,5.53799233117768,5.12216134309149,3.86200007602258,7.41727755338223,3.90531343063101,5.5527054061041,4.56668653043574,5.74692123303038,5.5571714599329,6.70664191484165,5.05739982957155,4.17831460443123,3.89170141153539,4.51875268824523,4.30379452989011,5.06095721769308,6.15604093104834,3.98683584234534,5.89543032712856,3.63398813010518,4.65151853040051,5.79772387261173,4.66438104386345,5.67928550068115,6.55934419318972,3.69025163502562,3.96482316187266,6.68564964096804,7.43449030574965,5.98040763471854,6.78297480577757,6.49704449402135,5.65362249313493,5.38017115429089,2.22004514428567,6.53805657166363,8.01142153699515,6.2184303150714,6.73805093647674,5.62154600251938,5.19113904000116,3.93649076028001,2.08624537282459,6.64216855758953,4.01579965058936,4.98854752258307,5.74465511954629,7.19915308482825,3.11789660305846,6.36804293826094,4.70824414967038,4.12117778712617,6.66926553533626
oucz10,7.33773041719277,8.50784260672749,8.70493596219487,5.23787144662124,8.4254136855029,6.42193367108609,8.41445699605595,11.0860226195219,6.88625399204822,5.35685802258052,12.5229300636592,9.57241992211566,6.97308326602239,8.63832758227575,8.61796139490165,8.61864619687147,12.2442119524296,9.28705454068474,12.0418304191397,10.083000565893,6.6210882303263,8.9173991908192,11.0962209396113,12.3152761651564,7.96498654353624,11.6673756116758,10.2755462430626,11.8131340072219,8.45440535929175,7.27415072840385,8.49463194079816,8.50507505506535,11.4448482014765,8.35363717769563,8.70593136933837,13.2928559666618,10.6894041327605,13.3731764804822,9.29321625425722,9.33820025881064,9.83287788562907,8.02997052392442,5.30972016939761,8.00291131109633,7.3525961543245,11.5184762367399,7.77650045895034,8.50120610710237,12.4205489132308,9.12196103272463,7.69262726993877,5.87521183338915,9.42765857292134,8.4558194673182,10.652996764515,8.90400333618892,11.4436965071627,11.0583817513364,4.10995229738563,8.2643373401942,10.75384261534,10.3849148079488,7.75247263952804,9.07792634981009,6.52338895832328,8.23599553583263,9.77161509141044,4.63144263688746,6.46774478753195,10.429801587686,9.94556191194334,11.8196378044699,7.55082207504347,7.70340790010975,8.01720525962378,11.0086044751613,8.20701167345104,12.4720072905005,9.15261897717412,10.473580384741
